"org","year","survey","bush","state","edu","age","female","black","weight","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"cbsnyt","5","9156b","1","5","4","2","0","0",395,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","38","3","2","1","0",966,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","14","4","2","0","0",752,0.605768172088989,0.591503206552318,0.614117632549003,-1.36441646648511,-1.33811151574909,-1.38001645171248
"cbsnyt","5","9156b","1","19","2","1","0","0",1516,0.605768172088989,0.645424681747863,0.666294567360325,1.00125713022579,0.935784972668468,0.90113640797694
"cbsnyt","5","9156b","1","42","3","3","0","0",710,0.605768172088989,0.623729117667869,0.646690351245163,1.00125713022579,0.971636877815596,0.933689124523496
"cbsnyt","5","9156b","1","11","2","1","1","0",1825,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","10","4","2","0","0",766,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","38","3","4","0","0",629,0.605768172088989,0.628414693867455,0.650613604333957,1.00125713022579,0.963903511654104,0.927188605105676
"cbsnyt","5","9156b","0","5","3","2","1","0",966,0.578623260530761,0.600299212374826,0.623220444736296,-1.31470755482544,-1.35428139079437,-1.39720792769457
"cbsnyt","5","9156b","0","50","3","1","1","0",1442,0.578623260530761,0.642591751332584,0.664542524607238,-1.31470755482544,-1.43448708385382,-1.47801223306907
"cbsnyt","5","9156b","1","15","2","1","1","0",1794,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","0","14","3","1","1","0",961,0.578623260530761,0.642591751332584,0.664542524607238,-1.31470755482544,-1.43448708385382,-1.47801223306907
"cbsnyt","5","9156b","1","26","3","2","1","0",614,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","10","4","4","1","0",287,0.578623260530761,0.564217590830557,0.586973599253656,-1.31470755482544,-1.2888849613086,-1.32984492610145
"cbsnyt","5","9156b","1","38","4","2","0","0",592,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","48","1","4","0","0",772,0.605768172088989,0.52432819235441,0.547280038683866,1.00125713022579,1.13634279109023,1.09799330949285
"cbsnyt","5","9156b","1","45","3","3","0","0",1117,0.605768172088989,0.623729117667869,0.646690351245163,1.00125713022579,0.971636877815596,0.933689124523496
"cbsnyt","5","9156b","1","10","2","4","0","0",1498,0.605768172088989,0.604076694942309,0.625688773633705,1.00125713022579,1.00404592596862,0.968403013450196
"cbsnyt","5","9156b","1","5","3","2","1","0",644,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","25","4","3","1","1",419,0.208708736183552,0.192704035044812,0.207530193327826,-0.684235568675813,-0.654316331434761,-0.682056995848374
"cbsnyt","5","9156b","1","6","4","3","1","0",1008,0.578623260530761,0.559290218575981,0.582793979022549,1.04604367580604,1.07804152609906,1.03915497962112
"cbsnyt","5","9156b","1","5","3","4","1","0",505,0.578623260530761,0.601117573762844,0.623843896581704,1.04604367580604,1.00892490638202,0.971447484575286
"cbsnyt","5","9156b","1","3","3","4","1","0",252,0.578623260530761,0.601117573762844,0.623843896581704,1.04604367580604,1.00892490638202,0.971447484575286
"cbsnyt","5","9156b","1","43","2","1","1","0",1825,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","43","2","1","1","0",1825,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","0","5","4","3","0","0",837,0.605768172088989,0.587485432106452,0.610661846111034,-1.36441646648511,-1.33077703446177,-1.37354069672114
"cbsnyt","5","9156b","1","44","4","2","0","0",766,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","44","3","2","1","0",625,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","1","38","2","4","0","0",1545,0.605768172088989,0.604076694942309,0.625688773633705,1.00125713022579,1.00404592596862,0.968403013450196
"cbsnyt","5","9156b","0","48","2","3","0","0",1065,0.605768172088989,0.599279921051876,0.621648399092954,-1.36441646648511,-1.35239946237575,-1.39422476994536
"cbsnyt","5","9156b","1","3","1","3","1","0",2285,0.578623260530761,0.490520315589201,0.514153872545712,1.04604367580604,1.19355651957642,1.15345801431843
"cbsnyt","5","9156b","0","5","2","4","1","0",620,0.578623260530761,0.576197433812666,0.598188766000306,-1.31470755482544,-1.3103339864183,-1.35038725394551
"cbsnyt","5","9156b","0","3","1","4","0","0",772,0.605768172088989,0.52432819235441,0.547280038683866,-1.36441646648511,-1.21903826214548,-1.25895316163512
"cbsnyt","5","9156b","0","5","4","1","1","0",1051,0.578623260530761,0.607020234872644,0.629290919379788,-1.31470755482544,-1.366745884694,-1.40878506043486
"cbsnyt","5","9156b","1","25","1","4","1","0",1203,0.578623260530761,0.49552304239918,0.518452955119944,1.04604367580604,1.18502440731407,1.14621637405945
"cbsnyt","5","9156b","1","38","2","1","1","0",1881,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","45","2","4","1","0",620,0.578623260530761,0.576197433812666,0.598188766000306,1.04604367580604,1.05005229391832,1.01375432194834
"cbsnyt","5","9156b","0","45","4","2","1","0",317,0.578623260530761,0.563378512649003,0.586329559445354,-1.31470755482544,-1.2873916427331,-1.32867276593628
"cbsnyt","5","9156b","0","5","2","1","1","0",1254,0.578623260530761,0.618618776814299,0.640061638307584,-1.31470755482544,-1.38849257709106,-1.42956110727205
"cbsnyt","5","9156b","0","44","2","1","0","0",2273,0.605768172088989,0.645424681747863,0.666294567360325,-1.36441646648511,-1.44002395274692,-1.48155095312062
"cbsnyt","5","9156b","0","5","3","1","1","0",1512,0.578623260530761,0.642591751332584,0.664542524607238,-1.31470755482544,-1.43448708385382,-1.47801223306907
"cbsnyt","5","9156b","0","48","4","1","0","0",436,0.605768172088989,0.634159252197646,0.655886807463314,-1.36441646648511,-1.41813762065958,-1.46067424681989
"cbsnyt","5","9156b","1","48","1","4","1","0",1240,0.578623260530761,0.49552304239918,0.518452955119944,1.04604367580604,1.18502440731407,1.14621637405945
"cbsnyt","5","9156b","0","5","3","2","1","0",966,0.578623260530761,0.600299212374826,0.623220444736296,-1.31470755482544,-1.35428139079437,-1.39720792769457
"cbsnyt","5","9156b","0","3","3","4","0","0",629,0.605768172088989,0.628414693867455,0.650613604333957,-1.36441646648511,-1.40710825097888,-1.45022537442544
"cbsnyt","5","9156b","1","6","3","1","1","0",1008,0.578623260530761,0.642591751332584,0.664542524607238,1.04604367580604,0.940473996214408,0.904053547066942
"cbsnyt","5","9156b","1","5","2","1","1","0",627,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","36","2","1","1","0",1196,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","32","3","3","1","0",299,0.578623260530761,0.596308907312046,0.619795708967914,1.04604367580604,1.01685440976488,0.978126123672459
"cbsnyt","5","9156b","1","51","4","2","0","0",1184,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","0","38","1","1","1","0",1254,0.578623260530761,0.539566791534574,0.562558731474893,-1.31470755482544,-1.24546174179769,-1.28593376623145
"cbsnyt","5","9156b","0","5","3","2","0","0",1203,0.605768172088989,0.627617642833626,0.650009629433571,-1.36441646648511,-1.40558465467694,-1.44903391095206
"cbsnyt","5","9156b","0","27","3","4","0","0",629,0.605768172088989,0.628414693867455,0.650613604333957,-1.36441646648511,-1.40710825097888,-1.45022537442544
"cbsnyt","5","9156b","0","3","1","3","1","0",2285,0.578623260530761,0.490520315589201,0.514153872545712,-1.31470755482544,-1.16134861320338,-1.201551759509
"cbsnyt","5","9156b","0","6","2","1","1","0",627,0.578623260530761,0.618618776814299,0.640061638307584,-1.31470755482544,-1.38849257709106,-1.42956110727205
"cbsnyt","5","9156b","1","25","1","3","1","0",739,0.578623260530761,0.490520315589201,0.514153872545712,1.04604367580604,1.19355651957642,1.15345801431843
"cbsnyt","5","9156b","1","51","1","4","0","0",772,0.605768172088989,0.52432819235441,0.547280038683866,1.00125713022579,1.13634279109023,1.09799330949285
"cbsnyt","5","9156b","1","44","2","1","1","1",2343,0.208708736183552,0.233773158457738,0.250021153527004,1.77020654487981,1.70493638714458,1.66505840773917
"cbsnyt","5","9156b","1","45","2","1","1","0",2509,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","5","2","4","0","0",1545,0.605768172088989,0.604076694942309,0.625688773633705,1.00125713022579,1.00404592596862,0.968403013450196
"cbsnyt","5","9156b","1","5","3","3","0","0",744,0.605768172088989,0.623729117667869,0.646690351245163,1.00125713022579,0.971636877815596,0.933689124523496
"cbsnyt","5","9156b","0","48","4","1","0","0",1309,0.605768172088989,0.634159252197646,0.655886807463314,-1.36441646648511,-1.41813762065958,-1.46067424681989
"cbsnyt","5","9156b","1","5","4","2","0","0",789,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","5","4","4","1","0",591,0.578623260530761,0.564217590830557,0.586973599253656,1.04604367580604,1.0698741071178,1.03225523576611
"cbsnyt","5","9156b","1","5","1","1","0","0",2344,0.605768172088989,0.568049302046387,0.590829273423087,1.00125713022579,1.06352909189208,1.02589295812563
"cbsnyt","5","9156b","0","5","4","2","1","0",634,0.578623260530761,0.563378512649003,0.586329559445354,-1.31470755482544,-1.2873916427331,-1.32867276593628
"cbsnyt","5","9156b","0","27","1","2","1","0",1807,0.578623260530761,0.494670159315061,0.517789845450177,-1.31470755482544,-1.16836973004709,-1.20778744376992
"cbsnyt","5","9156b","1","5","3","2","0","0",802,0.605768172088989,0.627617642833626,0.650009629433571,1.00125713022579,0.965219298324265,0.92818974535275
"cbsnyt","5","9156b","0","5","4","3","0","0",837,0.605768172088989,0.587485432106452,0.610661846111034,-1.36441646648511,-1.33077703446177,-1.37354069672114
"cbsnyt","5","9156b","0","3","3","4","1","1",324,0.208708736183552,0.220854630138746,0.237174126504928,-0.684235568675813,-0.706480912211141,-0.735833522916404
"cbsnyt","5","9156b","1","5","3","1","0","0",1256,0.605768172088989,0.668615297505281,0.689855789536359,1.00125713022579,0.897269664428355,0.861710744863332
"cbsnyt","5","9156b","1","5","4","3","0","0",837,0.605768172088989,0.587485432106452,0.610661846111034,1.00125713022579,1.03141051932372,0.993188719599964
"cbsnyt","5","9156b","0","3","3","1","1","0",1008,0.578623260530761,0.642591751332584,0.664542524607238,-1.31470755482544,-1.43448708385382,-1.47801223306907
"cbsnyt","5","9156b","1","5","3","1","1","0",504,0.578623260530761,0.642591751332584,0.664542524607238,1.04604367580604,0.940473996214408,0.904053547066942
"cbsnyt","5","9156b","1","5","2","1","1","0",1254,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","11","2","1","0","0",2273,0.605768172088989,0.645424681747863,0.666294567360325,1.00125713022579,0.935784972668468,0.90113640797694
"cbsnyt","5","9156b","1","38","2","3","1","0",855,0.578623260530761,0.571302596810189,0.594044145711405,1.04604367580604,1.05814580074912,1.02058967563029
"cbsnyt","5","9156b","1","48","4","3","0","0",837,0.605768172088989,0.587485432106452,0.610661846111034,1.00125713022579,1.03141051932372,0.993188719599964
"cbsnyt","5","9156b","1","5","3","2","0","0",401,0.605768172088989,0.627617642833626,0.650009629433571,1.00125713022579,0.965219298324265,0.92818974535275
"cbsnyt","5","9156b","1","38","4","4","1","0",296,0.578623260530761,0.564217590830557,0.586973599253656,1.04604367580604,1.0698741071178,1.03225523576611
"cbsnyt","5","9156b","1","5","2","2","1","0",459,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","0","5","2","3","1","0",855,0.578623260530761,0.571302596810189,0.594044145711405,-1.31470755482544,-1.30154059698736,-1.34276644176984
"cbsnyt","5","9156b","0","5","2","4","1","0",620,0.578623260530761,0.576197433812666,0.598188766000306,-1.31470755482544,-1.3103339864183,-1.35038725394551
"cbsnyt","5","9156b","0","5","4","1","0","0",1309,0.605768172088989,0.634159252197646,0.655886807463314,-1.36441646648511,-1.41813762065958,-1.46067424681989
"cbsnyt","5","9156b","1","38","3","2","1","0",322,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","32","2","3","0","0",532,0.605768172088989,0.599279921051876,0.621648399092954,-1.36441646648511,-1.35239946237575,-1.39422476994536
"cbsnyt","5","9156b","1","13","3","2","1","0",644,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","5","2","3","0","0",1597,0.605768172088989,0.599279921051876,0.621648399092954,-1.36441646648511,-1.35239946237575,-1.39422476994536
"cbsnyt","5","9156b","1","6","3","2","0","0",401,0.605768172088989,0.627617642833626,0.650009629433571,1.00125713022579,0.965219298324265,0.92818974535275
"cbsnyt","5","9156b","0","5","2","2","0","1",829,0.227884977645708,0.222397699873163,0.238118676539692,-0.719196422917637,-0.709281422086099,-0.737515394978541
"cbsnyt","5","9156b","0","48","1","4","1","0",620,0.578623260530761,0.49552304239918,0.518452955119944,-1.31470755482544,-1.16981461263424,-1.20892625720315
"cbsnyt","5","9156b","1","5","2","1","1","0",627,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","0","6","3","1","0","0",1256,0.605768172088989,0.668615297505281,0.689855789536359,-1.36441646648511,-1.48625390515911,-1.53017508451067
"cbsnyt","5","9156b","0","13","4","2","0","0",789,0.605768172088989,0.591503206552318,0.614117632549003,-1.36441646648511,-1.33811151574909,-1.38001645171248
"cbsnyt","5","9156b","1","5","3","3","1","0",598,0.578623260530761,0.596308907312046,0.619795708967914,1.04604367580604,1.01685440976488,0.978126123672459
"cbsnyt","5","9156b","1","38","2","3","0","0",532,0.605768172088989,0.599279921051876,0.621648399092954,1.00125713022579,1.0119550148903,0.97506986502624
"cbsnyt","5","9156b","0","48","4","2","1","0",634,0.578623260530761,0.563378512649003,0.586329559445354,-1.31470755482544,-1.2873916427331,-1.32867276593628
"cbsnyt","5","9156b","0","5","1","3","0","0",2847,0.605768172088989,0.519334030102965,0.543011466812964,-1.36441646648511,-1.21044016737423,-1.25147671164683
"cbsnyt","5","9156b","1","5","1","4","0","0",772,0.605768172088989,0.52432819235441,0.547280038683866,1.00125713022579,1.13634279109023,1.09799330949285
"cbsnyt","5","9156b","1","5","3","3","0","0",744,0.605768172088989,0.623729117667869,0.646690351245163,1.00125713022579,0.971636877815596,0.933689124523496
"cbsnyt","5","9156b","0","34","3","2","1","0",937,0.578623260530761,0.600299212374826,0.623220444736296,-1.31470755482544,-1.35428139079437,-1.39720792769457
"cbsnyt","5","9156b","0","33","4","1","1","0",821,0.578623260530761,0.607020234872644,0.629290919379788,-1.31470755482544,-1.366745884694,-1.40878506043486
"cbsnyt","5","9156b","1","39","2","3","0","0",1248,0.605768172088989,0.599279921051876,0.621648399092954,1.00125713022579,1.0119550148903,0.97506986502624
"cbsnyt","5","9156b","1","22","3","2","1","0",377,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","0","33","2","4","0","0",2716,0.605768172088989,0.604076694942309,0.625688773633705,-1.36441646648511,-1.36127496163093,-1.40190418471298
"cbsnyt","5","9156b","0","22","2","1","1","0",735,0.578623260530761,0.618618776814299,0.640061638307584,-1.31470755482544,-1.38849257709106,-1.42956110727205
"cbsnyt","5","9156b","0","33","2","3","0","0",624,0.605768172088989,0.599279921051876,0.621648399092954,-1.36441646648511,-1.35239946237575,-1.39422476994536
"cbsnyt","5","9156b","0","33","2","2","1","0",1075,0.578623260530761,0.575364062075291,0.597550223809377,-1.31470755482544,-1.30883390375644,-1.34921085791641
"cbsnyt","5","9156b","1","33","2","1","1","0",1470,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","0","43","3","2","1","1",802,0.208708736183552,0.220268083539248,0.236693944730057,-0.684235568675813,-0.705414934943948,-0.734977832583693
"cbsnyt","5","9156b","0","33","3","2","1","0",755,0.578623260530761,0.600299212374826,0.623220444736296,-1.31470755482544,-1.35428139079437,-1.39720792769457
"cbsnyt","5","9156b","1","21","2","3","1","0",1243,0.578623260530761,0.571302596810189,0.594044145711405,1.04604367580604,1.05814580074912,1.02058967563029
"cbsnyt","5","9156b","1","33","2","2","1","0",1075,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","1","10","2","2","1","0",445,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","0","33","3","2","1","1",727,0.208708736183552,0.220268083539248,0.236693944730057,-0.684235568675813,-0.705414934943948,-0.734977832583693
"cbsnyt","5","9156b","1","43","4","2","0","0",766,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","0","33","3","2","0","0",470,0.605768172088989,0.627617642833626,0.650009629433571,-1.36441646648511,-1.40558465467694,-1.44903391095206
"cbsnyt","5","9156b","0","22","3","2","0","0",940,0.605768172088989,0.627617642833626,0.650009629433571,-1.36441646648511,-1.40558465467694,-1.44903391095206
"cbsnyt","5","9156b","0","44","4","2","0","0",766,0.605768172088989,0.591503206552318,0.614117632549003,-1.36441646648511,-1.33811151574909,-1.38001645171248
"cbsnyt","5","9156b","0","39","4","3","1","0",394,0.578623260530761,0.559290218575981,0.582793979022549,-1.31470755482544,-1.28013179960652,-1.32225196092619
"cbsnyt","5","9156b","0","47","2","2","0","1",805,0.227884977645708,0.222397699873163,0.238118676539692,-0.719196422917637,-0.709281422086099,-0.737515394978541
"cbsnyt","5","9156b","0","33","2","1","0","1",1329,0.227884977645708,0.255055406038725,0.272364705789135,-0.719196422917637,-0.767392251576703,-0.797440061450591
"cbsnyt","5","9156b","1","44","2","2","1","0",890,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","1","37","2","1","0","0",1516,0.605768172088989,0.645424681747863,0.666294567360325,1.00125713022579,0.935784972668468,0.90113640797694
"cbsnyt","5","9156b","1","44","4","1","0","0",846,0.605768172088989,0.634159252197646,0.655886807463314,1.00125713022579,0.954416229593067,0.918441129877195
"cbsnyt","5","9156b","1","24","4","1","1","0",668,0.578623260530761,0.607020234872644,0.629290919379788,1.04604367580604,0.99919282684475,0.962456875157794
"cbsnyt","5","9156b","0","18","2","2","0","0",1109,0.605768172088989,0.603260397687102,0.625066541815207,-1.36441646648511,-1.35976110186303,-1.40071889656524
"cbsnyt","5","9156b","1","33","3","2","1","0",377,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","1","1","3","1","1","0",1956,0.578623260530761,0.642591751332584,0.664542524607238,1.04604367580604,0.940473996214408,0.904053547066942
"cbsnyt","5","9156b","1","18","1","4","1","0",601,0.578623260530761,0.49552304239918,0.518452955119944,1.04604367580604,1.18502440731407,1.14621637405945
"cbsnyt","5","9156b","1","33","4","1","0","0",1023,0.605768172088989,0.634159252197646,0.655886807463314,1.00125713022579,0.954416229593067,0.918441129877195
"cbsnyt","5","9156b","0","36","2","2","1","0",437,0.578623260530761,0.575364062075291,0.597550223809377,-1.31470755482544,-1.30883390375644,-1.34921085791641
"cbsnyt","5","9156b","0","49","1","2","0","0",2183,0.605768172088989,0.523477176565825,0.546621911559662,-1.36441646648511,-1.21757107304415,-1.2577987671264
"cbsnyt","5","9156b","1","10","3","3","0","0",361,0.605768172088989,0.623729117667869,0.646690351245163,1.00125713022579,0.971636877815596,0.933689124523496
"cbsnyt","5","9156b","1","36","2","1","1","0",598,0.578623260530761,0.618618776814299,0.640061638307584,1.04604367580604,0.980067411423122,0.944659512639677
"cbsnyt","5","9156b","1","15","1","2","1","0",2584,0.578623260530761,0.494670159315061,0.517789845450177,1.04604367580604,1.18647720866259,1.14733240415045
"cbsnyt","5","9156b","1","36","4","2","1","0",604,0.578623260530761,0.563378512649003,0.586329559445354,1.04604367580604,1.07126426523088,1.03331820786635
"cbsnyt","5","9156b","1","34","2","2","1","0",890,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","0","44","2","3","1","0",414,0.578623260530761,0.571302596810189,0.594044145711405,-1.31470755482544,-1.30154059698736,-1.34276644176984
"cbsnyt","5","9156b","0","34","1","3","0","1",2672,0.227884977645708,0.168900171384647,0.182178217630467,-0.719196422917637,-0.608285065799595,-0.634209486022393
"cbsnyt","5","9156b","0","21","2","1","1","0",2433,0.578623260530761,0.618618776814299,0.640061638307584,-1.31470755482544,-1.38849257709106,-1.42956110727205
"cbsnyt","5","9156b","1","31","4","1","1","0",411,0.578623260530761,0.607020234872644,0.629290919379788,1.04604367580604,0.99919282684475,0.962456875157794
"cbsnyt","5","9156b","0","23","2","3","1","0",815,0.578623260530761,0.571302596810189,0.594044145711405,-1.31470755482544,-1.30154059698736,-1.34276644176984
"cbsnyt","5","9156b","0","23","2","4","1","0",591,0.578623260530761,0.576197433812666,0.598188766000306,-1.31470755482544,-1.3103339864183,-1.35038725394551
"cbsnyt","5","9156b","0","44","2","1","1","0",1217,0.578623260530761,0.618618776814299,0.640061638307584,-1.31470755482544,-1.38849257709106,-1.42956110727205
"cbsnyt","5","9156b","0","11","2","1","0","0",758,0.605768172088989,0.645424681747863,0.666294567360325,-1.36441646648511,-1.44002395274692,-1.48155095312062
"cbsnyt","5","9156b","0","26","4","1","1","0",1002,0.578623260530761,0.607020234872644,0.629290919379788,-1.31470755482544,-1.366745884694,-1.40878506043486
"cbsnyt","5","9156b","1","43","2","2","1","0",890,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","1","43","3","4","1","0",245,0.578623260530761,0.601117573762844,0.623843896581704,1.04604367580604,1.00892490638202,0.971447484575286
"cbsnyt","5","9156b","1","36","3","1","1","0",2884,0.578623260530761,0.642591751332584,0.664542524607238,1.04604367580604,0.940473996214408,0.904053547066942
"cbsnyt","5","9156b","0","41","2","3","1","1",532,0.208708736183552,0.200423580129852,0.215274175206045,-0.684235568675813,-0.668839542338812,-0.696305809233739
"cbsnyt","5","9156b","1","44","3","1","0","0",1218,0.605768172088989,0.668615297505281,0.689855789536359,1.00125713022579,0.897269664428355,0.861710744863332
"cbsnyt","5","9156b","1","17","4","4","1","0",282,0.578623260530761,0.564217590830557,0.586973599253656,1.04604367580604,1.0698741071178,1.03225523576611
"cbsnyt","5","9156b","1","4","2","3","1","0",829,0.578623260530761,0.571302596810189,0.594044145711405,1.04604367580604,1.05814580074912,1.02058967563029
"cbsnyt","5","9156b","1","4","1","1","0","0",1516,0.605768172088989,0.568049302046387,0.590829273423087,1.00125713022579,1.06352909189208,1.02589295812563
"cbsnyt","5","9156b","0","10","4","1","1","0",340,0.578623260530761,0.607020234872644,0.629290919379788,-1.31470755482544,-1.366745884694,-1.40878506043486
"cbsnyt","5","9156b","1","37","3","2","1","0",312,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
"cbsnyt","5","9156b","1","26","1","3","1","0",1453,0.578623260530761,0.490520315589201,0.514153872545712,1.04604367580604,1.19355651957642,1.15345801431843
"cbsnyt","5","9156b","0","44","2","2","0","0",1109,0.605768172088989,0.603260397687102,0.625066541815207,-1.36441646648511,-1.35976110186303,-1.40071889656524
"cbsnyt","5","9156b","0","14","1","3","1","0",1453,0.578623260530761,0.490520315589201,0.514153872545712,-1.31470755482544,-1.16134861320338,-1.201551759509
"cbsnyt","5","9156b","0","18","2","1","0","0",2273,0.605768172088989,0.645424681747863,0.666294567360325,-1.36441646648511,-1.44002395274692,-1.48155095312062
"cbsnyt","5","9156b","1","47","2","2","0","0",1109,0.605768172088989,0.603260397687102,0.625066541815207,1.00125713022579,1.00539180274093,0.969429902580483
"cbsnyt","5","9156b","0","16","3","3","1","0",285,0.578623260530761,0.596308907312046,0.619795708967914,-1.31470755482544,-1.3469263643964,-1.39071676680906
"cbsnyt","5","9156b","1","37","2","2","1","0",1335,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","0","23","3","1","1","1",617,0.208708736183552,0.252714700739534,0.270807902517536,-0.684235568675813,-0.76329318095202,-0.794755400710521
"cbsnyt","5","9156b","1","15","2","3","1","0",815,0.578623260530761,0.571302596810189,0.594044145711405,1.04604367580604,1.05814580074912,1.02058967563029
"cbsnyt","5","9156b","1","34","2","4","1","0",601,0.578623260530761,0.576197433812666,0.598188766000306,1.04604367580604,1.05005229391832,1.01375432194834
"cbsnyt","5","9156b","1","19","2","2","1","1",571,0.208708736183552,0.203097533227485,0.217743806499656,1.77020654487981,1.78553574933421,1.74610200551078
"cbsnyt","5","9156b","1","34","2","1","0","0",1516,0.605768172088989,0.645424681747863,0.666294567360325,1.00125713022579,0.935784972668468,0.90113640797694
"cbsnyt","5","9156b","1","5","4","2","0","0",789,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","48","2","3","1","0",855,0.578623260530761,0.571302596810189,0.594044145711405,1.04604367580604,1.05814580074912,1.02058967563029
"cbsnyt","5","9156b","1","50","4","2","0","0",376,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","43","4","2","0","0",766,0.605768172088989,0.591503206552318,0.614117632549003,1.00125713022579,1.02478112250986,0.987490541958581
"cbsnyt","5","9156b","1","10","2","2","1","0",1335,0.578623260530761,0.575364062075291,0.597550223809377,1.04604367580604,1.05142977616701,1.01480731385253
"cbsnyt","5","9156b","1","44","2","1","1","1",781,0.208708736183552,0.233773158457738,0.250021153527004,1.77020654487981,1.70493638714458,1.66505840773917
"cbsnyt","5","9156b","0","36","4","3","1","0",961,0.578623260530761,0.559290218575981,0.582793979022549,-1.31470755482544,-1.28013179960652,-1.32225196092619
"cbsnyt","5","9156b","1","1","3","3","1","0",435,0.578623260530761,0.596308907312046,0.619795708967914,1.04604367580604,1.01685440976488,0.978126123672459
"cbsnyt","5","9156b","0","5","4","3","1","0",336,0.578623260530761,0.559290218575981,0.582793979022549,-1.31470755482544,-1.28013179960652,-1.32225196092619
"cbsnyt","5","9156b","1","5","3","2","1","0",322,0.578623260530761,0.600299212374826,0.623220444736296,1.04604367580604,1.01027428035935,0.972476199096081
